key,Artist,genre,dance,energy,loudness,speechiness,acoustic,live,valence,tempo,popularity,log_popularity
salt ava max,Ava Max,Pop,0.6836070995480101,0.8360989514404967,0.8679690973766118,0.041442700494517315,0.1327221091079761,0.05300280053936313,0.7544173327724023,0.4922905715501673,904336.445652174,5.956330033690558
sanctuary joji,Joji,Pop,0.5281666850402381,0.6416573348264277,0.7541824144064028,0.10234358202537089,0.4098255006488272,0.36417384088787474,0.31320992848127893,0.7209365187085198,923941.157575757,5.965644313477808
sandcastles beyoncã©,BeyoncÃ©,Pop,0.31154227758791747,0.3449048152295633,0.6770509115162294,0.011287895076327667,0.8708201739617605,0.1738408878747018,0.07625157761884728,0.2551329092812202,805483.5,5.906056648501549
sanguine paradise lil uzi vert,Lil Uzi Vert,Rap,0.72329401389042,0.5999185584851878,0.7708703868385949,0.046011610406364235,0.09604517026417791,0.09449227258583134,0.19015565839293225,0.5320742129539103,909259.692307692,5.958687939139247
santa baby michael bublã©,Michael BublÃ©,Pop,0.6262815566089737,0.08419016593708643,0.5969319697643398,0.017308105783702427,0.8459973838602948,0.09138056218234623,0.3479175431215818,0.1944869391182323,792171.0,5.89881893959503
santa claus is comin' to town frank sinatra,Frank Sinatra,Other,0.6207694851725278,0.3108011809019648,0.7921298354824367,0.028273489572135026,0.9392094936290638,0.17124779587179753,0.5477492637778714,0.5677198955589551,1086492.0,6.036026532894328
santa claus is coming to town michael bublã©,Michael BublÃ©,Pop,0.5722632565318047,0.38562557263565106,0.7612550022232103,0.030316061062137172,0.7958452161042724,0.011928223213359611,0.3994530921329407,0.4610531522101704,1155459.96969697,6.062754904171807
saturday nights khalid,Khalid,Pop,0.5314739279021057,0.409888357256778,0.6991255372758263,0.08105783702429585,0.633230611562018,0.08373958441378798,0.3461646332912632,0.55906056737099,1104610.38092162,6.043209120325095
sauce! xxxtentacion,XXXTENTACION,Hiphop,0.6692757138132511,0.30469306729105167,0.5781180524677635,0.011717910126854442,0.5896640819961803,0.17435950627528266,0.3984013462347497,0.5324307848031378,903436.0,5.955897392280104
savage megan thee stallion,Megan Thee Stallion,Rap,0.8506228640723185,0.7342970579252774,0.7999110715873722,0.3431520103203613,0.022437998800035934,0.06814645783632403,0.6576567101388304,0.727737264058708,1317648.40740741,6.119799541446873
save me xxxtentacion,XXXTENTACION,Hiphop,0.7254988424649984,0.1937290033594625,0.643647176522899,0.014082992904751668,0.3110409277960558,0.0798672336894513,0.17332772402187632,0.5733042708105683,573502.0,5.758534936775123
say amen (saturday night) panic! at the disco,Panic! At The Disco,Pop,0.4609194135155991,0.868675557365367,0.89378612716763,0.08514298000430015,0.1691964129305379,0.4523389689866197,0.605595288178376,0.7218221971727303,586675.4,5.7683978781119505
say so doja cat,Doja Cat,Pop,0.7872340425531915,0.6711798839458414,0.8308692752334371,0.1442700494517308,0.25936899738075997,0.0710507208795768,0.7991165334455196,0.3939888887610854,1659293.88311688,6.219923312192334
say something loving the xx,The xx,Other,0.6108477565869254,0.7230988496386033,0.7416073810582481,0.007202752096323369,0.2998960016280508,0.2168862151229126,0.38157341186369376,0.5039452949769379,540344.666666667,5.73267086923282
say you won't let go james arthur,James Arthur,Pop,0.3142983133061404,0.553089687468187,0.7524733214762117,0.03784132444635562,0.7041528689947768,0.07084327351934447,0.49200673117374844,0.24492460230736499,916197.808176101,5.961989248476778
se preparã³ ozuna,Ozuna,Pop,0.7343181567633117,0.821846686348366,0.8404290795909293,0.06600731025585896,0.22492104377056277,0.299865159215849,0.7013041649137568,0.7397198035404133,1146739.64583333,6.059464827480497
secure the bag lil uzi vert,Lil Uzi Vert,Rap,0.8048726711498182,0.7180087549628422,0.8334259670964873,0.39582885400989043,0.3485284067247998,0.41811015454828343,0.5498527555742533,0.5031631373721804,769393.0,5.886148230742304
self care mac miller,Mac Miller,Rap,0.49288942784698486,0.5337473277002952,0.7327145397954646,0.19587185551494302,0.37183143416699205,0.10071569339280158,0.15860328144720234,0.5718837345725164,768630.133333333,5.885717406518986
self khalid,Khalid,Pop,0.6009260280013229,0.6915402626488852,0.7388283681636283,0.3324016340571921,0.4457932169182978,0.08204543097189089,0.4341607067732436,0.5838806519513682,1297450.0,6.11309063037984
selfish madison beer,Madison Beer,Pop,0.3330393561900562,0.45535986969357634,0.7857103156958649,0.004407654267899377,0.6352569617743825,0.37765791930297693,0.2175010517458982,0.18841371536364576,826730.0,5.917363697393179
send my love (to your new lover) adele,Adele,Pop,0.6802998566861426,0.5194950626081645,0.724905513561583,0.08514298000430015,0.04204293710466287,0.15361477025204856,0.5635254522507362,0.699151128952484,503096.666666667,5.701651439859899
sex mit dir apache 207,Apache 207,Hiphop,0.851174071215963,0.5551257253384914,0.7584759893285904,0.039453880885831,0.3799368350164502,0.07737786536666322,0.4246949936895246,0.4456860557402316,767533.0,5.885097056995873
sex with my ex lil peep,Lil Peep,Hiphop,0.4675338992393341,0.7699277206556042,0.8386227212094264,0.05579445280584821,0.04781803520990181,0.08308266777305258,0.4667648296171645,0.721402362576059,763427.5,5.882767799945205
shake up christmas train,Train,Rock,0.4609194135155991,0.8289728188944314,0.8985938194753224,0.04590410664373254,0.0025797667188634217,0.3320195000518619,0.5677324358435002,0.2240824026041247,1253799.66666667,6.098228150042065
shameless camila cabello,Camila Cabello,Pop,0.3352441847646345,0.6487834673724932,0.8069697643397065,0.03768006880240809,0.01995571978988937,0.15776371745669535,0.06194783340344972,0.5014809234060663,1001646.26666667,6.000714376663041
shape of you ed sheeran,Ed Sheeran,Pop,0.8291257854701797,0.6498014863076453,0.8696087149844375,0.060632122124274344,0.588650906889998,0.07385126024271342,0.9516196886832142,0.3078077732663132,1723007.54037267,6.236287178048769
she loves control camila cabello,Camila Cabello,Pop,0.6362032851945761,0.7577114934337779,0.8463483770564696,0.09911846914642014,0.1681832378243556,0.06949486567783425,0.6697517879680269,0.30161377517569793,900265.5,5.954370607417963
shot in the dark ac/dc,AC/DC,Rock,0.5799801565428288,0.7872340425531915,0.8272287683414852,0.010750376263169206,1.7142922796604022e-05,0.04366766932890779,0.8369793857803954,0.41183473469904186,865677.0,5.937355878986878
shotgun george ezra,George Ezra,Pop,0.6604563995149377,0.7342970579252774,0.8265340151178301,0.02354332401634057,0.28976425056622807,0.2282958199356913,0.7654606647034077,0.4214736769459046,982665.923076923,5.992405895833995
shotta flow 5 nle choppa,NLE Choppa,Hiphop,0.8081799140116857,0.7485493230174081,0.811666296131614,0.3270264459256075,0.08490024409617294,0.041696919406700554,0.7822885990744637,0.5611750767779708,752663.0,5.876600567169137
shotta flow nle choppa,NLE Choppa,Hiphop,0.898577885569397,0.4238012827038583,0.7710927078701645,0.6065362287680068,0.07958107478871601,0.11419977180790375,0.4457299116533446,0.44645958660670126,624978.916666667,5.795865366896447
should i stay or should i go - remastered the clash,The Clash,Other,0.736890456766986,0.8428857443415118,0.7789017341040463,0.1070020784060772,0.08135413122453498,0.38422708571033404,0.8376805497125231,0.4078702691925776,613350.5,5.787708723644667
shout out to my ex little mix,Little Mix,Other,0.7718002425311432,0.7465132851471037,0.8452089817696754,0.0695549344227048,0.02451500776770959,0.09034332538118453,0.8148927219183846,0.4805553318993777,587506.466666667,5.769012651236869
show & tell melanie martinez,Melanie Martinez,Pop,0.5094256421563224,0.7454952662119515,0.8012172076478435,0.2711244893571276,0.30800140247750896,0.34965252567161087,0.653975599495162,0.38841026466833073,700180.0,5.845209701382329
si ella sale bad bunny,Bad Bunny,Rap,0.8776320141109029,0.7261529064440598,0.7525011116051579,0.10664373253063858,0.059672183952234385,0.08826885177886111,0.9400504838031132,0.6068105223202477,709547.0,5.850981168172069
si estuviã©semos juntos bad bunny,Bad Bunny,Rap,0.6604563995149377,0.590756388068818,0.7687305469097377,0.059234573210062355,0.0634209318451088,0.13494450783113784,0.1386201093815734,0.7441884539734759,644068.0,5.8089317221202705
si veo a tu mamã¡ bad bunny,Bad Bunny,Rap,0.911806857016867,0.5999185584851878,0.8104157403290352,0.04386153515373039,0.40729256288337157,0.11627424541022717,0.8390828775767775,0.5030653676715858,1492298.67857143,6.173855754419232
sick boy the chainsmokers,The Chainsmokers,Pop,0.6505346709293353,0.5734500661712307,0.7491385060026678,0.03149860245108579,0.11043225677196616,0.10175293019396328,0.4499368952461086,0.2734100921335649,1625792.1875,6.211065032285188
sicko mode travis scott,Travis Scott,Other,0.8390475140557822,0.7292069632495164,0.8548521565140063,0.21307245753601375,0.005193758492813681,0.10590187739861011,0.4415229280605806,0.6473044318430164,1322022.41530055,6.12123881880984
sie ruft apache 207,Apache 207,Hiphop,0.8225112997464447,0.5021887407105773,0.754196309470876,0.06912491937217803,0.4883465713779532,0.0861943781765377,0.6392511569204881,0.5035312115391251,790661.5,5.897990592035605
sign of the times harry styles,Harry Styles,Pop,0.49068459927240654,0.5714140283009264,0.8297854602045354,0.006880240808428295,0.02623740544821945,0.09034332538118453,0.19225915018931425,0.4460771345426104,1177836.75,6.071085100733536
silent night mariah carey,Mariah Carey,Pop,0.10924925587035605,0.3555940140486613,0.633837261004891,0.011287895076327667,0.8226943564181026,0.09449227258583134,0.22065628944047116,0.7617237373330726,964058.0,5.984103162867787
silent night michael bublã©,Michael BublÃ©,Pop,0.2046080917208687,0.11788659269062406,0.5567752334370832,0.0074715115029026,0.9711245094738054,0.08411990457421428,0.09970551114850652,0.21945559530245348,948078.5,5.976844297997763
silly watch lil uzi vert,Lil Uzi Vert,Rap,0.9151140998787345,0.5306932708948386,0.7847098710538017,0.28187486562029673,0.030188788362330306,0.06555336583341977,0.13756836348338242,0.5041523366958441,1227261.5,6.088937110328348
silver bells dean martin,Dean Martin,Other,0.2393341417704773,0.2497200447928332,0.569919964428635,0.007310255858955061,0.9118537657621425,0.2967534488123639,0.6098022717711401,0.3146861592610911,1083534.57142857,6.034842772546593
skeletons travis scott,Travis Scott,Other,0.4267445706096351,0.6844141301028199,0.7927690084481992,0.013867985379488286,0.0014754058531247464,0.3662483144901982,0.23748422381152715,0.6073108731409379,940720.0,5.973460377358947
skin rag'n'bone man,Rag'n'Bone Man,Other,0.5424980707749971,0.7444772472767993,0.7431636282792352,0.3076757686519029,0.26848757333640044,0.1297583238253293,0.34265881363062684,0.7372870633432637,564704.578947368,5.751821309258948
skit bts,BTS,Pop,0.6946312424209018,0.3128372187722692,0.593041351711872,0.9247473661578156,0.8753794619395807,0.919095529509387,0.5445940260832983,0.41618836195493397,757158.0,5.879186515389312
skybox gunna,Gunna,Rap,0.7795171425421674,0.632495164410058,0.7380502445531347,0.15717050096753388,0.1337352842141584,0.08100819417072919,0.3626419856962558,0.566724945076433,903668.0,5.9560089036489625
sleigh ride andy williams,Andy Williams,Other,0.533678756476684,0.6757609691540263,0.7176661849710982,0.023005805203182107,0.592197019761636,0.07758531272689555,0.8306689103912495,0.3850343344183853,955486.25,5.980224441687114
sleigh ride johnny mathis,Johnny Mathis,Other,0.5865946422665638,0.6650717703349283,0.7093986216096042,0.004407654267899377,0.7051660441009592,0.10486464059744839,0.8832562053007993,0.34908384039383933,1051530.0,6.021821667558336
sleigh ride the ronettes,The Ronettes,Other,0.5028111564325873,0.7719637585259086,0.763172521120498,0.0052676843689529115,0.40830573798955383,0.30505134322165756,0.8695835086243163,0.28350337593025,1495344.50617284,6.17474125947897
slide away miley cyrus,Miley Cyrus,Pop,0.5039135707198765,0.5337473277002952,0.7726489550911516,0.010427864975274136,0.1722359382490847,0.23451924074266156,0.275347076146403,0.6072936196643623,1189864.36363636,6.0754974576264855
slow dancing in the dark joji,Joji,Pop,0.4813140778304486,0.47215718212358754,0.7506530680302357,0.002633842184476454,0.5820652686998132,0.17539674307644437,0.2842869162810265,0.26760142168646983,705661.680894309,5.848596534852316
so am i ava max,Ava Max,Pop,0.6703781281005403,0.6548915809834063,0.8282570031124945,0.020855729950548272,0.07578166814053251,0.3434291048646406,0.6329406815313421,0.5039913042478059,947573.446808511,5.976612882289104
so done the kid laroi,The Kid LAROI,Hiphop,0.7122698710175284,0.5948284638094268,0.7842652289906625,0.057192001720060205,0.23505279483238548,0.09656674618815476,0.29112326461926796,0.5758980434557565,1143111.06382979,6.058088428177549
so what bts,BTS,Pop,0.6428177709183112,0.884963860327802,0.8387338817252112,0.05364437755321437,0.024109737725236682,0.027175604190436676,0.45624737063525456,0.5031746396898975,613629.0,5.7879058761077475
soliã¡ bad bunny,Bad Bunny,Rap,0.7023481424319259,0.810648478061692,0.8050244553134727,0.06622231778112235,0.11853765762142433,0.13701898143346125,0.16596550273453933,0.28517121199921786,843333.0,5.9259990947982235
solo de mi bad bunny,Bad Bunny,Rap,0.7387278139124683,0.7292069632495164,0.8381780791462873,0.10879380778327243,0.29077742567241033,0.057981537184939314,0.13020614219604543,0.7908763615868599,998533.742857143,5.999362745309932
someone like you adele,Adele,Pop,0.5358835850512623,0.32199938918863896,0.7287683414851046,0.005052676843689529,0.9037483649126843,0.07841510216782492,0.27219183845183004,0.5328621217175261,609071.5,5.784668278236745
someone you loved lewis capaldi,Lewis Capaldi,Pop,0.7001433138573476,0.4095490176117276,0.7951033792796799,0.006235218232638142,0.7659565504718955,0.085157141375376,0.4951619688683214,0.3877086232875925,2094385.81564246,6.321056687930387
something's gotta give camila cabello,Camila Cabello,Pop,0.520449785029214,0.4523058128881198,0.8302301022676745,0.004407654267899377,0.37183143416699205,0.09967845659163986,0.1449305847707194,0.21559369212896398,553981.0,5.743494869896917
something human muse,Muse,Other,0.5700584279572263,0.905324239030846,0.8235326811916407,0.0326811438400344,0.05430235588946835,0.10175293019396328,0.5456457719814893,0.359804000506102,608154.0,5.78401356756463
somewhere i belong linkin park,Linkin Park,Rap,0.41682284202403264,0.9541891479181512,0.8537405513561582,0.043754031391098694,0.000381176738447894,0.24800331915776375,0.4373159444678166,0.6878903599075213,719377.666666667,5.856956950866444
son of a preacher man aretha franklin,Aretha Franklin,Other,0.4421783706316833,0.46757609691540264,0.6397565584704313,0.03902386583530424,0.5521766030674363,0.014210144175915363,0.5624737063525453,0.2020209572228804,649984.0,5.812902666185572
sorcererz gorillaz,Gorillaz,Hiphop,0.5634439422334914,0.873765652041128,0.7736493997332148,0.013652977854224894,0.02228602253410859,0.10901358780209522,0.8327724021876314,0.23935748053232728,654269.0,5.815756343425547
sorrows bryson tiller,Bryson Tiller,Hiphop,0.6174622423106604,0.7933421561641046,0.7677856825255669,0.17007095248333695,0.1499460859130747,0.8765688206617571,0.7728228859907447,0.3832399728545302,891357.0,5.950051679432503
sorry - original demo beyoncã©,BeyoncÃ©,Pop,0.5215521993165032,0.25073806372798535,0.6086594041796354,0.10879380778327243,0.9544071202217977,0.11005082460325692,0.4152292806058056,0.6474482108144791,732933.0,5.865064276059668
sorry beyoncã©,BeyoncÃ©,Pop,0.7740050711057216,0.5948284638094268,0.7559192974655402,0.031928617501612556,0.001769226633917605,0.2397054247484701,0.34686579722339084,0.5034104372030964,1222906.5,6.087393253367971
sorry not sorry demi lovato,Demi Lovato,Pop,0.6924264138463234,0.6681258271403848,0.7668963983992886,0.2141474951623307,0.02583213540574654,0.2023648999066487,0.9200673117374842,0.5835758405318672,1449604.3625,6.161249487318683
soulmate justin timberlake,Justin Timberlake,Pop,0.7629809282328299,0.784179985747735,0.8131391729657625,0.02687594065792303,0.022488657555345046,0.17124779587179753,0.44467816575515356,0.38820322294942433,875666.0,5.942338487427164
"spirit - from disney's ""the lion king"" beyoncã©",BeyoncÃ©,Pop,0.41296439201852053,0.4294003868471954,0.7326728546020453,0.01628682003870135,0.009920220363153974,0.07841510216782492,0.023085822465292383,0.22082437111077885,836203.0,5.922311721311871
st. percy brockhampton,BROCKHAMPTON,Other,0.5932091279902988,0.632495164410058,0.7630891507336595,0.3076757686519029,0.37183143416699205,0.047816616533554616,0.7496844762305427,0.22792417672160942,664212.0,5.822306717523591
star treatment arctic monkeys,Arctic Monkeys,Other,0.5601366993716238,0.7668736638501477,0.818391507336594,0.031068587400559018,0.24619772100039045,0.12353490301835908,0.680269246949937,0.4463704436443943,696527.0,5.842937955969943
stargazing travis scott,Travis Scott,Other,0.4565097563664425,0.7892700804234959,0.855519119608715,0.021715760051601803,0.009590938453644735,0.17332226947412094,0.03176272612536811,0.6185428863916079,1037046.73529412,6.015798328638793
staring at the sky xxxtentacion,XXXTENTACION,Hiphop,0.533678756476684,0.3301435406698565,0.6831647398843931,0.002042571490002149,0.13576163442652292,0.1224976662171974,0.6970971813209929,0.5663683732272053,1011059.66666667,6.0047767857981835
stay bts,BTS,Pop,0.561239113658913,0.6915402626488852,0.8177801244997777,0.02440335411739411,0.11549813230287752,0.11212529820558034,0.3310896087505259,0.4799227044249416,1144526.0,6.058625662915563
still don't know my name labrinth,Labrinth,Pop,0.2679969132399956,0.627405069734297,0.7923521565140061,0.10019350677273706,0.4772016452099482,0.18991805829270822,0.30164072360117794,0.27137993305651087,995072.411764706,5.997854685655843
stop trying to be god travis scott,Travis Scott,Other,0.567853599382648,0.5632698768197087,0.8541851934192974,0.04192646742635992,0.2239078686643805,0.11731148221138887,0.09129154396297855,0.6185543887093249,1280082.36363636,6.107237914118172
streets doja cat,Doja Cat,Pop,0.7453422996362034,0.45739590756388077,0.7237105380168964,0.06342721995269834,0.21073659228401095,0.32683331604605337,0.17227597812368534,0.2735941292170373,1862794.04166667,6.270164840128514
stressed out twenty one pilots,Twenty One Pilots,Rock,0.7288060853268659,0.6345312022803624,0.800300133392619,0.12599440980434315,0.046804860103719544,0.03972616948449331,0.653975599495162,0.7333935287960525,600883.88,5.778790553287737
stronger kanye west,Kanye West,Rap,0.6141549994487929,0.7017204520004071,0.7376056024899955,0.1636207267254354,0.007726696258269357,0.5228710714656156,0.49305847707193945,0.35381704413439313,391797.0,5.593061106267105
stupid love lady gaga,Lady Gaga,Pop,0.6703781281005403,0.8279547999592792,0.835760337927968,0.045796602881100844,0.0020326521615249954,0.25318950316357225,0.8054270088346656,0.43444254017184464,1126907.92307692,6.051888432343142
sucker jonas brothers,Jonas Brothers,Pop,0.8489692426413846,0.732261020054973,0.8162238772787906,0.0423564824768867,0.04498114491259146,0.13390727102997615,0.9537231804795963,0.5492759290997136,1520936.14814815,6.182110981910329
sugar brockhampton,BROCKHAMPTON,Other,0.41902767059861096,0.5337473277002952,0.7298521565140063,0.043001505052676844,0.4549117928739383,0.17435950627528266,0.5151451409339504,0.46306605781064886,1045695.77777778,6.019405354464792
suicidal ynw melly,YNW Melly,Rap,0.729908499614155,0.3617021276595745,0.6890006669630947,0.04837669318426145,0.3383966556629771,0.10797635100093352,0.21960454354228018,0.5610140443299324,1282645.77419355,6.1081067346650695
summertime magic childish gambino,Childish Gambino,Rap,0.7574688567963841,0.5754861040415351,0.7531402845709204,0.03558374543109009,0.013066129067849926,0.0872316149776994,0.10391249474127051,0.331002196942684,934177.166666667,5.970429247974395
sunday best surfaces,Surfaces,Other,0.8842464998346379,0.5174590247378601,0.7747332147621164,0.03386368522898302,0.1570383116563506,0.11419977180790375,0.688683214135465,0.40006786367453046,1473100.42857143,6.168232355863418
supplies justin timberlake,Justin Timberlake,Pop,0.7938485282769265,0.5500356306627303,0.7739828812805691,0.022898301440550422,0.007037737186065414,0.10901358780209522,0.20908708456037023,0.44592760441228907,577289.0,5.761393282278096
surf mac miller,Mac Miller,Rap,0.8324330283320471,0.17133258678611424,0.5949588706091595,0.15287035046226619,0.7639302002595308,0.13287003422881444,0.2153975599495162,0.6028537250255926,808121.0,5.907476392579023
surrender natalie taylor,Natalie Taylor,Other,0.34957557049939364,0.44212562353659784,0.7199032903512672,0.004085142980004298,0.8105362551439154,0.08826885177886111,0.05342869162810265,0.5891142065126123,631314.285714286,5.800245616884281
"swan song - from the motion picture ""alita: battle angel"" dua lipa",Dua Lipa,Pop,0.567853599382648,0.821846686348366,0.7763172521120498,0.20662223177811223,0.0058624540628939795,0.19302976869619334,0.5077829196466134,0.837610278471112,1098683.5,6.040872602341618
sweater weather the neighbourhood,The Neighbourhood,Pop,0.594311542277588,0.8075944212562354,0.8799744330813696,0.010535368737905823,0.05014833795412104,0.08204543097189089,0.3910391249474127,0.4692773093778396,1161919.05555556,6.065175874224695
sweet but psycho ava max,Ava Max,Pop,0.7117186638738838,0.7012114425328311,0.8264506447309915,0.023059557084497955,0.06995591127998445,0.12405352141893994,0.6408287757677744,0.5208680799181036,1338828.26084656,6.12672487114927
sweet creature harry styles,Harry Styles,Pop,0.39036489912909267,0.2527741015982898,0.7207092040907069,0.004085142980004298,0.7558247994100727,0.047816616533554616,0.21224232225494322,0.35443816929111216,797007.555555556,5.901462438485864
sweet home alabama lynyrd skynyrd,Lynyrd Skynyrd,Rock,0.5430492779186418,0.8315178662323119,0.7951033792796799,0.011126639432380132,0.3019223518404153,0.6193340939736541,0.8517038283550694,0.32031079262471385,746398.0,5.872970467032485
sweet melody little mix,Little Mix,Other,0.4135155991621651,0.8249007431538226,0.8399844375277902,0.03569124919372178,0.07486981054496845,0.09449227258583134,0.41312578880942363,0.44576657196425085,777030.5,5.890438066061827
t-shirt migos,Migos,Rap,0.8820416712600595,0.6976483762597984,0.8592846820809248,0.21576005160180606,0.2264408064298362,0.10045638419251114,0.4499368952461086,0.5554095400223146,740364.716783217,5.869445713603996
take me to church hozier,Hozier,Other,0.5485613493550876,0.6620177135294717,0.8106936416184971,0.0252096323371318,0.6438689501769317,0.09760398298931647,0.4320572149768616,0.4977714259423274,789109.918485238,5.897137502153272
take on me a-ha,a-ha,Other,0.5131738507331055,0.9279242593912247,0.7784070698088039,0.028596000860030103,0.01476826324623614,0.05381184524426926,0.8409760201935212,0.6313863743544323,773669.747777778,5.888555615301386
take one kodak black,Kodak Black,Rap,0.6400617352000881,0.6070446910312531,0.7553773899510894,0.470006450225758,0.10810195402774694,0.31283061923037037,0.46571308371897346,0.7564700537158239,696720.75,5.843058745049144
take you dancing jason derulo,Jason Derulo,Pop,0.7894388711277699,0.7098646034816247,0.8400122276567363,0.018490647172651045,0.03363358372335002,0.06814645783632403,0.7644089188052167,0.4056234831318511,1187942.88461538,6.074795560600846
tãº foto ozuna,Ozuna,Pop,0.7442398853489142,0.5612338389494044,0.7942418852823477,0.025585895506342726,0.16615688761199107,0.08411990457421428,0.8264619267984855,0.7675726658921773,705800.878787879,5.848682194761396
tap in saweetie,Saweetie,Rap,0.9707860213868372,0.6940853099867658,0.7603379279679857,0.17544614061492156,0.005705411921435728,0.0562700964630225,0.3941943626419857,0.33110571780213716,842721.006302521,5.925683819609584
te deseo lo mejor bad bunny,Bad Bunny,Rap,0.7607760996582517,0.5938104448742746,0.8176133837261005,0.019135669748441192,0.16007783697489741,0.09241779898350794,0.1764829617164493,0.48078537825371814,1738477.5,6.240169074260534
te mudaste bad bunny,Bad Bunny,Rap,0.8136919854481315,0.6345312022803624,0.8236994219653179,0.03794882820898732,0.23707914504475003,0.09967845659163986,0.4678165755153555,0.2850791934574817,1260536.70967742,6.10055549783332
te soã±ã© de nuevo ozuna,Ozuna,Pop,0.8577885569396979,0.5815942176524482,0.7971876389506447,0.087293055256934,0.09249905739253998,0.05424748470075719,0.7076146403029028,0.238926143617939,769635.625,5.886285162177929
telepathy bts,BTS,Pop,0.7872340425531915,0.6671078082052326,0.8376500666963095,0.0204257149000215,0.00791919952844399,0.10486464059744839,0.5719394194362641,0.35966597269349776,1413565.0,6.150315783460334
tell me why the kid laroi,The Kid LAROI,Hiphop,0.5810825708301179,0.7220808307034511,0.8211149399733214,0.1442700494517308,0.11043225677196616,0.15050305984856344,0.45940260832982754,0.6178182403754356,723243.0,5.859284238965599
tempo exo,EXO,Pop,0.675890199536986,0.8432250839865622,0.8351489550911516,0.0819178671253494,0.24011867036329682,0.04812778757390312,0.5183003786285234,0.4226411621941822,583440.0,5.765996200554942
tequila dan + shay,Dan + Shay,Other,0.45210009921728583,0.5754861040415351,0.798910626945309,0.004730165555794451,0.032012503553458395,0.1136811534073229,0.4993689524610854,0.25079365992247443,584518.75,5.766798446876695
test drive joji,Joji,Pop,0.6373056994818653,0.5989005395500356,0.6925022232103157,0.014513007955278434,0.6788234913402201,0.09138056218234623,0.5382835506941523,0.18720022084450016,565162.0,5.752172953344399
test me the xx,The xx,Other,0.19964722742806745,0.16624249211035327,0.4662905735882614,0.019565684798967968,0.9159064661868715,0.10071569339280158,0.013988220445940261,0.4447601191640116,420589.0,5.62385791004842
tg4m zara larsson,Zara Larsson,Pop,0.6538419137912028,0.6431843632291561,0.7806108270342375,0.04090518168135885,0.025578841629200974,0.021159630743698785,0.5935002103491797,0.30227803402385583,552701.2875,5.742490476258081
that's a rack lil uzi vert,Lil Uzi Vert,Rap,0.8588909712269871,0.4258373205741627,0.7346320586927524,0.5130079552784348,0.06068535905841666,0.12872108702416762,0.24379469920067312,0.5612325883665559,694589.5,5.84172821386313
that's on me mac miller,Mac Miller,Rap,0.5623415279462022,0.4940445892293597,0.6777734548688307,0.0024725865405289186,0.5987826579518207,0.31957265843792143,0.3321413546487169,0.6484029031849918,1415273.0,6.150840221455884
that's what i like bruno mars,Bruno Mars,Pop,0.8599933855142763,0.5561437442736435,0.8201978657180969,0.018060632122124273,0.013167446578468153,0.07519966808422363,0.8769457299116533,0.5268636630281002,1326033.11607143,6.122554370183003
that way - bonus track lil uzi vert,Lil Uzi Vert,Rap,0.7045529710065043,0.5948284638094268,0.8088872832369942,0.01612556439475382,0.055315530995650626,0.13701898143346125,0.5025241901556584,0.5035197092214082,1326898.3,6.122837637678766
the a team ed sheeran,Ed Sheeran,Pop,0.6273839708962629,0.28026061284739895,0.682442196531792,0.013867985379488286,0.6778103162340379,0.1639871382636656,0.4005048380311317,0.24465429784101494,536714.5,5.729743328443217
the bones maren morris,Maren Morris,Other,0.594311542277588,0.5663239336251653,0.7734826589595376,0.011717910126854442,0.28165884971676997,0.07717041800643086,0.3237273874631889,0.1986795339260861,773633.714285714,5.8885353876638815
the box roddy ricch,Roddy Ricch,Rap,0.9073971998677103,0.5826122365876005,0.7722321031569587,0.034508707804773164,0.10536638124105481,0.7967015869723059,0.6476651241060161,0.42854760234187195,2386169.63541667,6.377701314902903
the business tiã«sto,TiÃ«sto,Other,0.7993605997133724,0.6172248803827751,0.7613383726100489,0.223822833799183,0.4194506641575588,0.09345503578466964,0.21960454354228018,0.4461461484489125,2053217.59183673,6.312434976611952
the chain - 2004 remaster fleetwood mac,Fleetwood Mac,Rock,0.520449785029214,0.6681258271403848,0.7132336594041796,0.027735970758976564,0.009114746153739068,0.024063893786951562,0.47833403449726547,0.6274341779868644,729461.0,5.863002077672157
the explanation xxxtentacion,XXXTENTACION,Hiphop,0.5777753279682505,0.10108928026061285,0.0,1.0,0.46706989414812555,0.13079556062649103,0.30164072360117794,0.22346127744740568,633580.0,5.801801459574605
the flute song russ,Russ,Hiphop,0.7894388711277699,0.5194950626081645,0.7373554913294798,0.2678993764781768,0.21478929270874006,0.20651384711129553,0.3331931005469079,0.5498567961444231,644288.5,5.809080379629577
the greatest show panic! at the disco,Panic! At The Disco,Pop,0.5215521993165032,0.8401710271811055,0.8089706536238328,0.05869705439690389,0.00552810627785383,0.3735089720983301,0.48885149347917545,0.19871979203809567,805845.0,5.906251515603871
the greatest sia,Sia,Pop,0.6240767280343954,0.7851980046828871,0.7866829702089817,0.16147065147280157,0.017625417045670146,0.030391038274037968,0.6939419436264199,0.8597637423940924,439218.25,5.642680377228984
the hype twenty one pilots,Twenty One Pilots,Rock,0.5028111564325873,0.8086124401913876,0.7874333036905291,0.02494087293055257,0.01154636640857652,0.3610621304843896,0.3868321413546487,0.2564211688655264,1082188.0,6.034302713885348
